curve_index,ki,kr,omega_r,omega_i
1,0.0,0.05,0.007438856937643898,0.006140616926912892
1,0.0,0.0810126582278481,0.012132531623309822,0.010173342514137373
1,0.0,0.11202531645569622,0.01693807745272066,0.014505481206644645
1,0.0,0.14303797468354432,0.021895683333008696,0.019219908171843166
1,0.0,0.17405063291139242,0.027042858620825033,0.02437637030724585
1,0.0,0.20506329113924054,0.19824888647128366,0.03264956292265993
1,0.0,0.23607594936708864,0.22628522541720042,0.04188717349260304
1,0.0,0.26708860759493674,0.2537710558181747,0.05178048626236895
1,0.0,0.29810126582278484,0.2807368555367884,0.06220342649013461
1,0.0,0.32911392405063294,0.3072177124862217,0.07305302233076998
1,0.0,0.36012658227848104,0.3332490577624196,0.08424720680648462
1,0.0,0.39113924050632914,0.3588640327802153,0.09572171442319115
1,0.0,0.42215189873417724,0.3840921406052917,0.1074267809138421
1,0.0,0.45316455696202534,0.40895879183582434,0.11932406421160528
1,0.0,0.48417721518987344,0.433485407410836,0.13138398636127752
1,0.0,0.5151898734177216,0.4576898240958987,0.14358355495574274
1,0.0,0.5462025316455696,0.4815868295760615,0.15590464322684547
1,0.0,0.5772151898734178,0.5051887196765162,0.16833267055104872
1,0.0,0.608227848101266,0.5285058176346963,0.18085561331517147
1,0.0,0.639240506329114,0.5515469267502804,0.19346327792742427
1,0.0,0.6702531645569622,0.5743197073764837,0.20614677611919605
1,0.0,0.7012658227848102,0.5968309800832595,0.21889815279513886
1,0.0,0.7322784810126584,0.6190869625234963,0.23171012684646677
1,0.0,0.7632911392405064,0.6410934497312912,0.24457591418682692
1,0.0,0.7943037974683546,0.66285594787846,0.2574891096650821
1,0.0,0.8253164556962026,0.6843797708079544,0.27044361040399534
1,0.0,0.8563291139240508,0.7056701074930573,0.2834335677247745
1,0.0,0.8873417721518988,0.7267320672646941,0.29645335833562353
1,0.0,0.918354430379747,0.7475707083739105,0.309497568127703
1,0.0,0.949367088607595,0.7681910544188988,0.3225609838242178
1,0.0,0.9803797468354432,0.7885981020161061,0.33563858934121654
1,0.0,1.0113924050632912,0.8087968224967875,0.3487255644930072
1,0.0,1.0424050632911392,0.8287921596015518,0.3618172847979668
1,0.0,1.0734177215189875,0.8485890247112224,0.3749093213009262
1,0.0,1.1044303797468356,0.8681922906983262,0.38799743997470787
1,0.0,1.1354430379746836,0.8876067851888275,0.40107760038722146
1,0.0,1.1664556962025319,0.9068372837738368,0.4141459535236197
1,0.0,1.19746835443038,0.9258885035334612,0.42719883876050235
1,0.0,1.228481012658228,0.944765097096547,0.4402327800545697
1,0.0,1.259493670886076,0.9634716473657898,0.4532444814415451
1,0.0,1.2905063291139243,0.9820126629653201,0.4662308219623071
1,0.0,1.3215189873417723,1.0003925744214115,0.47918885013550444
1,0.0,1.3525316455696204,1.0186157310527841,0.49211577808493284
1,0.0,1.3835443037974684,1.0366863985269457,0.505008975435798
1,0.0,1.4145569620253167,1.0546087570302662,0.5178659630612547
1,0.0,1.4455696202531647,1.0723868999845019,0.5306844067710387
1,0.0,1.4765822784810128,1.0900248332549953,0.5434621109990861
1,0.0,1.5075949367088608,1.1075264747832019,0.5561970125538451
1,0.0,1.538607594936709,1.1248956545898245,0.5688871744694091
1,0.0,1.569620253164557,1.1421361150909002,0.5815307800014677
1,0.0,1.6006329113924052,1.1592515116835225,0.5941261267841901
1,0.0,1.6316455696202534,1.1762454135521248,0.6066716211753971
1,0.0,1.6626582278481015,1.193121304659814,0.6191657728048002
1,0.0,1.6936708860759495,1.2098825848912511,0.6316071893263745
1,0.0,1.7246835443037976,1.2265325713164168,0.6439945713871057
1,0.0,1.7556962025316458,1.2430744995497185,0.6563267078113028
1,0.0,1.7867088607594939,1.2595115251834028,0.668602470998809
1,0.0,1.817721518987342,1.275846725278128,0.6808208125338041
1,0.0,1.84873417721519,1.292083099891867,0.6929807590001656
1,0.0,1.8797468354430382,1.3082235736367243,0.7050814079998061
1,0.0,1.9107594936708863,1.324270997253009,0.7171219243619003
1,0.0,1.9417721518987343,1.340228149187931,0.7291015365421338
1,0.0,1.9727848101265824,1.356097737175631,0.7410195331992653
1,0.0,2.0037974683544304,1.371882399809121,0.7528752599471463
1,0.0,2.0348101265822787,1.3875847081019341,0.7646681162660355
1,0.0,2.0658227848101265,1.4032071670323125,0.7763975525746952
1,0.0,2.0968354430379748,1.4187522170688893,0.7880630674500922
1,0.0,2.1278481012658226,1.434222235675371,0.7996642049890966
1,0.0,2.158860759493671,1.4496195387896311,0.8112005523034443
1,0.0,2.189873417721519,1.4649463822796047,0.8226717371458934
1,0.0,2.220886075949367,1.4802049633712209,0.834077425652848
1,0.0,2.251898734177215,1.4953974220503032,0.8454173202072833
1,0.0,2.2829113924050635,1.5105258424343084,0.8566911574072444
1,0.0,2.3139240506329113,1.5255922541206606,0.8678987061382861
1,0.0,2.3449367088607596,1.5405986334995723,0.8790397657424641
1,0.0,2.3759493670886074,1.5555469050463169,0.8901141642852481
1,0.0,2.4069620253164556,1.5704389425794796,0.9011217569067859
1,0.0,2.437974683544304,1.5852765704945053,0.9120624242525239
1,0.0,2.4689873417721517,1.6000615649681846,0.9229360709921042
1,0.0,2.5,1.6147956551345908,0.9337426244062035
2,-0.2,0.05,-0.0033989450810070795,0.013553360942076289
2,-0.2,0.0810126582278481,-0.005506315990323261,0.013547266519950862
2,-0.2,0.11202531645569622,-0.007612504235426708,0.013538297539135796
2,-0.2,0.14303797468354432,-0.009717062649927296,0.013526462954007362
2,-0.2,0.17405063291139242,-0.01181954650317801,0.013511771636530596
2,-0.2,0.20506329113924054,-0.013919512623300477,0.013494232218967226
2,-0.2,0.23607594936708864,-0.016016518910791314,0.013473853420907162
2,-0.2,0.26708860759493674,-0.01811012424753864,0.013450644468856044
2,-0.2,0.29810126582278484,-0.02019988864731743,0.013424615423916013
2,-0.2,0.32911392405063294,-0.022285373508639073,0.013395777382473387
2,-0.2,0.36012658227848104,-0.024366141889334596,0.01336414257487832
2,-0.2,0.39113924050632914,0.12070000106024013,0.01864329435383431
2,-0.2,0.42215189873417724,0.1305886865328,0.025887601512323267
2,-0.2,0.45316455696202534,0.14063392238277853,0.03348486119398816
2,-0.2,0.48417721518987344,0.1508380445213529,0.041407376253436975
2,-0.2,0.5151898734177216,0.16120365296138603,0.049629065191993664
2,-0.2,0.5462025316455696,0.17173330177214868,0.0581254535575931
2,-0.2,0.5772151898734178,0.18242928799337618,0.06687365686937227
2,-0.2,0.608227848101266,0.19329351548249368,0.07585234943147026
2,-0.2,0.639240506329114,0.20432741505499574,0.08504171812592572
2,-0.2,0.6702531645569622,0.21553190642883138,0.0944234027009654
2,-0.2,0.7012658227848102,0.22690739050065675,0.1039804252425855
2,-0.2,0.7322784810126584,0.23845376300196364,0.11369711191780552
2,-0.2,0.7632911392405064,0.25017044253171294,0.12355900998777114
2,-0.2,0.7943037974683546,0.2620564076013311,0.13355280276289525
2,-0.2,0.8253164556962026,0.27411023864897466,0.14366622472489154
2,-0.2,0.8563291139240508,0.28633016204166595,0.15388797860137288
2,-0.2,0.8873417721518988,0.2987140939501866,0.16420765564296264
2,-0.2,0.918354430379747,0.8365265514032953,0.17565759228197264
