curve_index,ki,kr,omega_r,omega_i
1,0.0,0.02,0.0197693022638023,-0.0018260543738860442
1,0.0,0.0243687374749499,0.024027303975456563,-0.002446374771286624
1,0.0,0.0287374749498998,0.028264110310003025,-0.0031207000765171604
1,0.0,0.0331062124248497,0.03247991889112777,-0.003843704421197831
1,0.0,0.0374749498997996,0.03667492558865629,-0.0046111035137669995
1,0.0,0.0418436873747495,0.04084932453390262,-0.005419343358190507
1,0.0,0.046212424849699396,0.045003308134882035,-0.00626540658185127
1,0.0,0.0505811623246493,0.04913706709139447,-0.007146684575539443
1,0.0,0.0549498997995992,0.05325079040997502,-0.008060889113407273
1,0.0,0.0593186372745491,0.05734466541871293,-0.00900598897747462
1,0.0,0.063687374749499,0.061418877781943715,-0.0099801631257842
1,0.0,0.0680561122244489,0.06547361151481165,-0.010981765206560846
1,0.0,0.0724248496993988,0.06950904899770585,-0.01200929609193384
1,0.0,0.0767935871743487,0.07352537099057077,-0.013061382227035085
1,0.0,0.0811623246492986,0.07752275664709164,-0.014136758290551724
1,0.0,0.0855310621242485,0.08150138352875584,-0.0152342531136851
1,0.0,0.0898997995991984,0.08546142761879255,-0.0163527781038513
1,0.0,0.0942685370741483,0.08940306333599148,-0.017491317622703745
1,0.0,0.0986372745490982,0.09332646354839856,-0.01864892090981885
1,0.0,0.1030060120240481,0.0972317995868948,-0.019824695243387445
1,0.0,0.107374749498998,0.1011192412586564,-0.021017800101851888
1,0.0,0.1117434869739479,0.1049889568604964,-0.022227442143510526
1,0.0,0.11611222444889781,0.10884111319209054,-0.02345287086045164
1,0.0,0.1204809619238477,0.11267587556908878,-0.024693374793198976
1,0.0,0.1248496993987976,0.11649340783611131,-0.025948278215042277
1,0.0,0.12921843687374748,0.12029387237963128,-0.027216938212499188
1,0.0,0.13358717434869738,0.12407743014074707,-0.028498742102187398
1,0.0,0.1379559118236473,0.1278442406278399,-0.0297931051349987
1,0.0,0.1423246492985972,0.13159446192912433,-0.031099468447023004
1,0.0,0.1466933867735471,0.1353282507250883,-0.03241729722355143
1,0.0,0.151062124248497,0.1390457623008232,-0.0337460790479618
1,0.0,0.1554308617234469,0.1427471505582488,-0.035085322411704485
1,0.0,0.15979959919839679,0.1464325680282303,-0.03643455536532468
1,0.0,0.16416833667334668,0.1501021658825897,-0.03779332429347222
1,0.0,0.16853707414829658,0.153756093946013,-0.03916119279925482
1,0.0,0.17290581162324647,0.15739450070785355,-0.040537740685436904
1,0.0,0.17727454909819637,0.16101753333383156,-0.041922563021658886
1,0.0,0.1816432865731463,0.16462533767763327,-0.04331526928834155
1,0.0,0.1860120240480962,0.16821805829240716,-0.04471548258915306
1,0.0,0.1903807615230461,0.1717958384421617,-0.046122838924936245
1,0.0,0.19474949899799598,0.1753588201130622,-0.04753698652291533
1,0.0,0.19911823647294588,0.17890714402463032,-0.04895758521571577
1,0.0,0.20348697394789578,0.182440949640845,-0.05038430586542788
1,0.0,0.20785571142284567,0.18596037518114733,-0.05181682982845603
1,0.0,0.2122244488977956,0.18946555763134929,-0.053254848457413274
1,0.0,0.2165931863727455,0.19295663275444716,-0.054698062636726656
1,0.0,0.2209619238476954,0.1964337351013404,-0.05614618234897403
1,0.0,0.2253306613226453,0.19989699802145805,-0.057598926269319305
1,0.0,0.22969939879759518,0.20334655367329135,-0.059056021385653
1,0.0,0.23406813627254508,0.2067825330348358,-0.060517202642326455
1,0.0,0.23843687374749498,0.2102050659139401,-0.06198221260555251
1,0.0,0.24280561122244487,0.2136142809585675,-0.06345080114875778
1,0.0,0.24717434869739477,0.21701030566696547,-0.06492272515632568
1,0.0,0.2515430861723447,0.2203932663977477,-0.06639774824432293
1,0.0,0.2559118236472946,0.22376328837988835,-0.06787564049691437
1,0.0,0.2602805611222445,0.22712049572262835,-0.06935617821735852
1,0.0,0.2646492985971944,0.2304650114252962,-0.07083914369245789
1,0.0,0.2690180360721443,0.2337969573870422,-0.07232432496956667
1,0.0,0.27338677354709423,0.2371164544164889,-0.0738115156452332
1,0.0,0.2777555110220441,0.24042362224129632,-0.07530051466470962
1,0.0,0.282124248496994,0.24371857951764456,-0.07679112613156867
1,0.0,0.2864929859719439,0.2470014438396333,-0.07828315912677043
1,0.0,0.2908617234468938,0.25027233174859875,-0.07977642753656142
1,0.0,0.2952304609218437,0.2535313587423513,-0.08127074988861648
1,0.0,0.2995991983967936,0.25677863928432965,-0.08276594919593495
1,0.0,0.30396793587174353,0.2600142868126786,-0.08426185280797632
1,0.0,0.3083366733466934,0.26323841374924417,-0.08575829226861452
1,0.0,0.3127054108216433,0.26645113150849287,-0.08725510318047655
1,0.0,0.3170741482965932,0.2696525505063515,-0.08875212507531242
1,0.0,0.3214428857715431,0.2728427801689718,-0.09024920129000745
1,0.0,0.325811623246493,0.27602192894141586,-0.09174617884794817
1,0.0,0.3301803607214429,0.2791901042962682,-0.09324290834541428
1,0.0,0.3345490981963928,0.2823474127421719,-0.09473924384270806
1,0.0,0.3389178356713427,0.2854939598322899,-0.0962350427597863
1,0.0,0.34328657314629263,0.28862985017269277,-0.09773016577612413
1,0.0,0.3476553106212425,0.2917551874306741,-0.09922447673458729
1,0.0,0.3520240480961924,0.2948700743429914,-0.10071784254911872
1,0.0,0.3563927855711423,0.29797461272403714,-0.1022101331160076
1,0.0,0.3607615230460922,0.3010689034739379,-0.10370122122858376
1,0.0,0.3651302605210421,0.3041530465865818,-0.10519098249515182
1,0.0,0.369498997995992,0.3072271411575778,-0.10667929525999326
1,0.0,0.37386773547094193,0.31029128539214335,-0.10816604052730736
1,0.0,0.3782364729458918,0.31334557661292545,-0.10965110188791252
1,0.0,0.3826052104208417,0.3163901112677519,-0.11113436544861519
1,0.0,0.3869739478957916,0.3194249849373153,-0.11261571976407762
1,0.0,0.3913426853707415,0.3224502923427912,-0.11409505577109921
1,0.0,0.3957114228456914,0.32546612735338737,-0.11557226672517702
1,0.0,0.4000801603206413,0.32847258299382903,-0.11704724813925427
1,0.0,0.40444889779559123,0.3314697514517791,-0.11851989772454528
1,0.0,0.4088176352705411,0.3344577240851919,-0.1199901153333529
1,0.0,0.413186372745491,0.3374365914296043,-0.12145780290378741
1,0.0,0.4175551102204409,0.3404064432053624,-0.1229228644062941
1,0.0,0.4219238476953908,0.3433673683247859,-0.12438520579192558
1,0.0,0.4262925851703407,0.34631945489926846,-0.1258447349422731
1,0.0,0.4306613226452906,0.34926279024631846,-0.1273013616209881
1,0.0,0.4350300601202405,0.3521974608965358,-0.12875499742682908
1,0.0,0.4393987975951904,0.35512355260053,-0.13020555574817044
1,0.0,0.44376753507014033,0.358041150335776,-0.13165295171891025
1,0.0,0.4481362725450902,0.3609503383134116,-0.13309710217572168
1,0.0,0.4525050100200401,0.36385119998497506,-0.13453792561659206
1,0.0,0.45687374749499,0.3667438180490837,-0.13597534216060247
1,0.0,0.4612424849699399,0.36962827445805435,-0.13740927350889506
1,0.0,0.4656112224448898,0.3725046504244665,-0.13883964290677717
1,0.0,0.4699799599198397,0.37537302642766696,-0.14026637510693366
1,0.0,0.4743486973947896,0.3782334822202193,-0.1416893963336827
1,0.0,0.4787174348697395,0.3810860968342961,-0.14310863424825646
1,0.0,0.4830861723446894,0.3839309485880148,-0.14452401791505515
1,0.0,0.4874549098196393,0.38676811509171993,-0.14593547776883942
1,0.0,0.4918236472945892,0.3895976732542093,-0.1473429455828332
1,0.0,0.4961923847695391,0.39241969928890547,-0.14874635443769751
1,0.0,0.500561122244489,0.3952342687199753,-0.15014563869134254
1,0.0,0.5049298597194388,0.398041456388393,-0.15154073394955767
1,0.0,0.5092985971943887,0.40084133645795395,-0.15293157703741236
1,0.0,0.5136673346693387,0.4036339824212326,-0.15431810597142365
1,0.0,0.5180360721442886,0.4064194671054908,-0.15570025993244221
1,0.0,0.5224048096192385,0.4091978626785328,-0.15707797923924585
1,0.0,0.5267735470941884,0.4119692406545106,-0.1584512053228111
1,0.0,0.5311422845691383,0.4147336718996781,-0.15981988070123465
1,0.0,0.5355110220440882,0.417491226638094,-0.16118394895529797
1,0.0,0.5398797595190381,0.4202419744572767,-0.16254335470463366
1,0.0,0.544248496993988,0.4229859843138086,-0.163898043584489
1,0.0,0.548617234468938,0.4257233245388916,-0.1652479622230602
1,0.0,0.5529859719438878,0.42845406284385473,-0.16659305821937856
1,0.0,0.5573547094188377,0.4311782663256128,-0.16793328012173406
1,0.0,0.5617234468937876,0.43389600147207796,-0.16926857740661275
1,0.0,0.5660921843687375,0.4366073341675243,-0.17059890045814058
1,0.0,0.5704609218436874,0.4393123296979046,-0.17192420054800697
1,0.0,0.5748296593186373,0.4420110527561218,-0.1732444298158645
1,0.0,0.5791983967935872,0.4447035674472535,-0.1745595412501763
1,0.0,0.5835671342685371,0.4473899372937311,-0.17586948866951266
1,0.0,0.587935871743487,0.4500702252404747,-0.1771742267042656
1,0.0,0.5923046092184369,0.4527444936599812,-0.17847371077878785
1,0.0,0.5966733466933868,0.4554128043573699,-0.1797678970939252
1,0.0,0.6010420841683367,0.45807521857538264,-0.18105674260994226
1,0.0,0.6054108216432866,0.4607317969993415,-0.18234020502982234
1,0.0,0.6097795591182364,0.46338259976206164,-0.18361824278294053
1,0.0,0.6141482965931864,0.46602768644872283,-0.18489081500908372
1,0.0,0.6185170340681363,0.46866711610169753,-0.1861578815428205
1,0.0,0.6228857715430862,0.4713009472253373,-0.1874194028982037
1,0.0,0.6272545090180361,0.4739292377907161,-0.18867534025380023
1,0.0,0.631623246492986,0.47655204524033457,-0.18992565543803291
1,0.0,0.6359919839679359,0.4791694264927807,-0.19117031091483197
1,0.0,0.6403607214428858,0.4817814379473515,-0.1924092697695796
1,0.0,0.6447294589178357,0.4843881354886337,-0.1936424956953486
1,0.0,0.6490981963927855,0.48698957449104335,-0.19486995297941836
1,0.0,0.6534669338677355,0.48958580982332933,-0.19609160649006227
1,0.0,0.6578356713426854,0.492176895853032,-0.19730742166360554
1,0.0,0.6622044088176353,0.49476288645090843,-0.19851736449173313
1,0.0,0.6665731462925852,0.4973438349953146,-0.19972140150905546
1,0.0,0.670941883767535,0.49991979437655265,-0.20091949978091
1,0.0,0.675310621242485,0.5024908170011781,-0.20211162689140574
1,0.0,0.6796793587174349,0.5050569547962697,-0.20329775093169358
1,0.0,0.6840480961923848,0.5076182592136627,-0.20447784048846163
1,0.0,0.6884168336673347,0.5101747812341445,-0.20565186463264867
1,0.0,0.6927855711422846,0.5127265713716145,-0.20681979290836666
1,0.0,0.6971543086172345,0.5152736796772059,-0.20798159532203234
1,0.0,0.7015230460921844,0.5178161557433737,-0.2091372423316955
1,0.0,0.7058917835671343,0.5203540487079445,-0.21028670483656373
1,0.0,0.7102605210420841,0.5228874072581339,-0.21142995416671614
1,0.0,0.7146292585170341,0.5254162796345255,-0.21256696207300116
1,0.0,0.718997995991984,0.527940713635018,-0.21369770071711322
1,0.0,0.7233667334669339,0.5304607566187358,-0.21482214266184416
1,0.0,0.7277354709418838,0.5329764555099062,-0.21594026086150422
1,0.0,0.7321042084168337,0.5354878568017035,-0.2170520286525066
1,0.0,0.7364729458917836,0.5379950065600579,-0.2181574197441161
1,0.0,0.7408416833667335,0.5404979504274322,-0.21925640820934922
1,0.0,0.7452104208416834,0.5429967336265648,-0.22034896847603105
1,0.0,0.7495791583166332,0.5454914009641809,-0.22143507531799636
1,0.0,0.7539478957915832,0.5479819968346711,-0.2225147038464361
1,0.0,0.7583166332665331,0.5504685652237362,-0.22358782950138512
1,0.0,0.762685370741483,0.5529511497120025,-0.224654428043343
