curve_index,ki,kr,omega_r,omega_i
1,0.0,0.02,0.01970461707721599,-0.00226730772030185
1,0.0,0.0243687374749499,0.02393169327835136,-0.0030372100064345975
1,0.0,0.0287374749498998,0.02813172650977758,-0.0038740010009827137
1,0.0,0.0331062124248497,0.03230499245073427,-0.004771054091995332
1,0.0,0.0374749498997996,0.03645176420600815,-0.005723038764708431
1,0.0,0.0418436873747495,0.04057231232909804,-0.006725533553815821
1,0.0,0.046212424849699396,0.044666904845173966,-0.007774785191884136
1,0.0,0.0505811623246493,0.04873580727383395,-0.00886754957525425
1,0.0,0.0549498997995992,0.05277928265165833,-0.010000981815860004
1,0.0,0.0593186372745491,0.056797591554566325,-0.01117255738540449
1,0.0,0.063687374749499,0.06079099211997325,-0.012380013833030253
1,0.0,0.0680561122244489,0.06475974006875239,-0.01362130661442705
1,0.0,0.0724248496993988,0.06870408872700264,-0.014894574896267599
1,0.0,0.0767935871743487,0.0726242890476236,-0.01619811459521446
1,0.0,0.0811623246492986,0.07652058963169862,-0.017530356780987497
1,0.0,0.0855310621242485,0.08039323674969086,-0.018889850134058177
1,0.0,0.0898997995991984,0.0842424743624486,-0.02027524652041147
1,0.0,0.0942685370741483,0.08806854414202855,-0.021685288998864898
1,0.0,0.0986372745490982,0.09187168549233081,-0.023118801752279875
1,0.0,0.1030060120240481,0.09565213556955457,-0.024574681559000496
1,0.0,0.107374749498998,0.09941012930246945,-0.026051890510554936
1,0.0,0.1117434869739479,0.103145899412511,-0.02754944974795738
1,0.0,0.11611222444889781,0.10685967643369475,-0.029066434038020623
1,0.0,0.1204809619238477,0.1105516887323569,-0.030601967048087327
1,0.0,0.1248496993987976,0.11422216252671752,-0.03215521720590942
1,0.0,0.12921843687374748,0.11787132190627256,-0.03372539405323747
1,0.0,0.13358717434869738,0.1214993888510128,-0.035311745018623664
1,0.0,0.1379559118236473,0.12510658325047358,-0.0369135525483364
1,0.0,0.1423246492985972,0.12869312292261473,-0.03853013154494978
1,0.0,0.1466933867735471,0.1322592236325335,-0.04016082707162013
1,0.0,0.151062124248497,0.13580509911101327,-0.041805012286892713
1,0.0,0.1554308617234469,0.13933096107290485,-0.04346208658052012
1,0.0,0.15979959919839679,0.14283701923534706,-0.04513147388522672
1,0.0,0.16416833667334668,0.1463234813358261,-0.04681262114315576
1,0.0,0.16853707414829658,0.1497905531500732,-0.048504996908847194
1,0.0,0.17290581162324647,0.15323843850980504,-0.050208090073037094
1,0.0,0.17727454909819637,0.15666733932030574,-0.051921408693937354
1,0.0,0.1816432865731463,0.16007745557785433,-0.05364447892423468
1,0.0,0.1860120240480962,0.1634689853869963,-0.05537684402374014
1,0.0,0.1903807615230461,0.16684212497766338,-0.057118063448829845
1,0.0,0.19474949899799598,0.17019706872213983,-0.058867712010968895
1,0.0,0.19911823647294588,0.17353400915188055,-0.060625379097487164
1,0.0,0.20348697394789578,0.17685313697417707,-0.062390667948670375
1,0.0,0.20785571142284567,0.18015464108867857,-0.06416319498587028
1,0.0,0.2122244488977956,0.18343870860376474,-0.06594258918591164
1,0.0,0.2165931863727455,0.1867055248527735,-0.06772849149771519
1,0.0,0.2209619238476954,0.189955273410085,-0.06952055429734853
1,0.0,0.2253306613226453,0.1931881361070635,-0.0713184408782556
1,0.0,0.22969939879759518,0.19640429304785606,-0.07312182497367724
1,0.0,0.23406813627254508,0.19960392262505333,-0.07493039030859647
1,0.0,0.23843687374749498,0.20278720153520888,-0.0767438301788467
1,0.0,0.24280561122244487,0.2059543047942227,-0.07856184705520178
1,0.0,0.24717434869739477,0.20910540575258793,-0.08038415221051551
1,0.0,0.2515430861723447,0.21224067611050032,-0.08221046536815597
1,0.0,0.2559118236472946,0.2153602859328364,-0.08404051437012373
1,0.0,0.2602805611222445,0.21846440366399633,-0.08587403486342209
1,0.0,0.2646492985971944,0.2215531961426158,-0.08771077000335156
1,0.0,0.2690180360721443,0.22462682861614777,-0.0895504701725211
1,0.0,0.27338677354709423,0.22768546475531373,-0.09139289271450819
1,0.0,0.2777555110220441,0.23072926666842733,-0.09323780168112272
